ID_en,Name_en,global_id,AdmArea_en,District_en,Address_en,LocationDescription_en,Longitude_WGS84_en,Latitude_WGS84_en,CarCapacity_en,Mode_en,geoData
749,"Парковка такси по адресу улица Новый Арбат, дом 11, строение 2",861508646,Czentral`ny'j administrativny'j okrug,rajon Arbat,"улица Новый Арбат, дом 11, строение 2","улица Новый Арбат, дом 11, строение 2",37.596767,55.751888,1,круглосуточно,"{type=Point, coordinates=[37.596767, 55.751888]}"
750,"Парковка такси по адресу Хорошевское шоссе, дом 84",861508647,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"Хорошевское шоссе, дом 84",Станция метро «Полежаевская»,37.520473,55.777854,3,круглосуточно,"{type=Point, coordinates=[37.520473, 55.777854]}"
751,"Парковка такси по адресу район Старое Крюково, Крюковская площадь",861508648,Zelenogradskij administrativny'j okrug,rajon Staroe Kryukovo,Крюковская площадь,,37.175771,55.980641,3,круглосуточно,"{type=Point, coordinates=[37.175771, 55.980641]}"
752,"Парковка такси по адресу район Старое Крюково, Привокзальная площадь",861508649,Zelenogradskij administrativny'j okrug,rajon Staroe Kryukovo,Привокзальная площадь,,37.173075,55.979380,3,круглосуточно,"{type=Point, coordinates=[37.173075, 55.97938]}"
756,"Парковка такси по адресу площадь Тверская Застава, дом 1",863584160,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"площадь Тверская Застава, дом 1","В кармане выход из станции метро «Белорусская», кольцевая",37.582621872425,55.7751957045844,2,круглосуточно,"{type=Point, coordinates=[37.582621872425, 55.7751957045844]}"
758,"Парковка такси по адресу Пушечная улица, дом 1",863584162,Czentral`ny'j administrativny'j okrug,Meshhanskij rajon,"Пушечная улица, дом 1","На пересечении с Неглинной улицей, разметка",37.6206463692869,55.7609623795797,3,круглосуточно,"{type=Point, coordinates=[37.6206463692869, 55.7609623795797]}"
760,"Парковка такси по адресу Чистопрудный бульвар, дом 2",863584164,Czentral`ny'j administrativny'j okrug,Basmanny'j rajon,"Чистопрудный бульвар, дом 2","Чистопрудный бульвар, дом 2",37.638566,55.764354,3,круглосуточно,"{type=Point, coordinates=[37.638566, 55.764354]}"
761,"Парковка такси по адресу Тверской бульвар, дом 2",863584165,Czentral`ny'j administrativny'j okrug,Presnenskij rajon,"Тверской бульвар, дом 2","Леонтьевский переулок у здания «ИТАР-ТАСС», ближайшие к пересечению с Большой Никитской улицей",37.6000125107202,55.7575337128825,2,круглосуточно,"{type=Point, coordinates=[37.6000125107202, 55.7575337128825]}"
764,"Парковка такси по адресу улица Новослободская, дом 4",863584168,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"улица Новослободская, дом 4","улица Новослободская, дом 4",37.601403,55.780036,6,круглосуточно,"{type=Point, coordinates=[37.601403, 55.780036]}"
767,"Парковка такси по адресу улица Садовая-Триумфальная, дом 22/31",863584171,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"улица Садовая-Триумфальная, дом 22/31",,37.603355,55.772006,4,круглосуточно,"{type=Point, coordinates=[37.603355, 55.772006]}"
768,"Парковка такси по адресу Театральный проезд, дом 2",863584172,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"Театральный проезд, дом 2",у парка Площадь Революции,37.620187,55.758386,3,круглосуточно,"{type=Point, coordinates=[37.620187, 55.758386]}"
770,"Парковка такси по адресу Театральная площадь, дом 1",863584174,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"Театральная площадь, дом 1",у Большого театра,37.619301,55.760011,4,круглосуточно,"{type=Point, coordinates=[37.619301, 55.760011]}"
772,"Парковка такси по адресу Большая Бронная улица, дом 29",863584176,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"Большая Бронная улица, дом 29","в кармане, рядом с Макдоналдс",37.603801,55.764968,2,круглосуточно,"{type=Point, coordinates=[37.603801, 55.764968]}"
773,"Парковка такси по адресу улица Суздальская, дом 26А",863584177,Vostochny'j administrativny'j okrug,rajon Novokosino,"улица Суздальская, дом 26А",стация метро Новокосино,37.859778,55.743539,4,круглосуточно,"{type=Point, coordinates=[37.859778, 55.743539]}"
781,"Парковка такси по адресу Тихорецкий бульвар, дом 1",863584185,Yugo-Vostochny'j administrativny'j okrug,rajon Lyublino,"Тихорецкий бульвар, дом 1",,37.7767521142959,55.6731317657381,5,круглосуточно,"{type=Point, coordinates=[37.7767521142959, 55.6731317657381]}"
782,"Парковка такси по адресу улица Косыгина, 28",863584186,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"улица Косыгина, дом 18",Смотровая площадка; разметка,37.5548813941713,55.7064198018215,4,круглосуточно,"{type=Point, coordinates=[37.5548813941713, 55.7064198018215]}"
754,"Парковка такси по адресу улица Крымский Вал, дом 9, строение 1",863584524,Czentral`ny'j administrativny'j okrug,rajon Yakimanka,"улица Крымский Вал, дом 9, строение 1",У входа в парк культуры и отдыха имени М. Горького,37.6044362783432,55.7318858234067,6,круглосуточно,"{type=Point, coordinates=[37.6044362783432, 55.7318858234067]}"
755,"Парковка такси по адресу Павелецкая площадь, дом 2, строение 1",863584525,Czentral`ny'j administrativny'j okrug,rajon Zamoskvorech`e,"Павелецкая площадь, дом 2, строение 1",,37.634444,55.730581,3,круглосуточно,"{type=Point, coordinates=[37.634444, 55.730581]}"
765,"Парковка такси по адресу улица Малая Ордынка, дом 31, строение 1",863584531,Czentral`ny'j administrativny'j okrug,rajon Zamoskvorech`e,"улица Малая Ордынка, дом 31, строение 1","улица Малая Ордынка, дом 31, строение 1, театр «Луны»",37.5548813941713,55.7064198018215,2,круглосуточно,"{type=Point, coordinates=[37.5548813941713, 55.7064198018215]}"
769,"Парковка такси по адресу Театральный проезд, дом 1, строение 1",863584533,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"Театральный проезд, дом 1, строение 1",у Малого театра,37.619892,55.759205,4,круглосуточно,"{type=Point, coordinates=[37.619892, 55.759205]}"
774,"Парковка такси по адресу улица Косыгина, 23, строение 1",863584535,Yugo-Zapadny'j administrativny'j okrug,Gagarinskij rajon,"улица Косыгина, дом 17, корпус 8А",Напротив смотровой площадки; разметка,37.5544336258644,55.7059987058881,4,круглосуточно,"{type=Point, coordinates=[37.5544336258644, 55.7059987058881]}"
777,"Парковка такси по адресу улица Туристская, дом 21",863584538,Severo-Zapadny'j administrativny'j okrug,rajon Severnoe Tushino,"улица Туристская, дом 21",,37.420959,55.853297,3,круглосуточно,"{type=Point, coordinates=[37.420959, 55.853297]}"
785,"Парковка такси по адресу улица Сретенка, дом 1",863616406,Czentral`ny'j administrativny'j okrug,Krasnosel`skij rajon,"улица Сретенка, дом 1","Площадь Сретенские ворота, у «Рок-н-ролл»бар».",37.632044,55.767696,3,круглосуточно,"{type=Point, coordinates=[37.632044, 55.767696]}"
790,"Парковка такси по адресу проспект Вернадского, дом 86Б, строение 1",863616411,Zapadny'j administrativny'j okrug,rajon Troparyovo-Nikulino,"проспект Вернадского, 86Б, строление 1",у ТЦ «Альмирал»,37.480301,55.662273,3,круглосуточно,"{type=Point, coordinates=[37.480301, 55.662273]}"
783,"Парковка такси по адресу Славянская площадь, дом 27/1",863621815,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"Славянская площадь, дом 27/1","Станция метро «Китай-город», напротив Славянской площади, дома 27",37.6344984769821,55.7542795931395,5,круглосуточно,"{type=Point, coordinates=[37.6344984769821, 55.7542795931395]}"
784,"Парковка такси по адресу Мясницкий проезд, дом 4/2",863624820,Czentral`ny'j administrativny'j okrug,Krasnosel`skij rajon,"Мясницкий проезд, дом 4/2","Станция метро «Красные ворота», выход к внутренней стороне Садового кольца, вдоль проезжей части перед Мясницкий проезд, дом 4",37.6476144790649,55.7686282793272,4,круглосуточно,"{type=Point, coordinates=[37.6476144790649, 55.7686282793272]}"
786,"Парковка такси по адресу Большая Никитская улица, дом 23/14/9",863625007,Czentral`ny'j administrativny'j okrug,Presnenskij rajon,"Большая Никитская улица, дом 23/14/9",Театр у Никитских ворот,37.599332,55.756908,3,круглосуточно,"{type=Point, coordinates=[37.599332, 55.756908]}"
787,"Парковка такси по адресу улица Балчуг, дом 3/2",863626173,Czentral`ny'j administrativny'j okrug,rajon Zamoskvorech`e,"улица Балчуг, дом 3/2","улица Балчуг, дом 3-2",37.625981,55.747616,2,круглосуточно,"{type=Point, coordinates=[37.625981, 55.747616]}"
788,"Парковка такси по адресу улица Сретенка, дом 26, строение 1",863626687,Czentral`ny'j administrativny'j okrug,Krasnosel`skij rajon,"улица Сретенка, дом 26, строение 1",,37.632456,55.770274,3,круглосуточно,"{type=Point, coordinates=[37.632456, 55.770274]}"
789,"Парковка такси по адресу улица Петровка, дом 2",863626924,Czentral`ny'j administrativny'j okrug,Tverskoj rajon,"улица Петровка, дом 2	у входа/выхода из ЦУМ",у входа-выхода из ЦУМ,37.619328,55.760316,2,круглосуточно,"{type=Point, coordinates=[37.619328, 55.760316]}"
791,"Парковка такси по адресу проезд Стратонавтов, дом 9, корпус 2",863627153,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"Проезд Стратонавтов, дом 9, корпус 2",Торговый дом,37.436336,55.827272,3,круглосуточно,"{type=Point, coordinates=[37.436336, 55.827272]}"
792,"Парковка такси по адресу улица Свободы, дом 30",863627352,Severo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Tushino,"улица Свободы, дом 30	После остановки «д/к Салют», заездной карман","После остановки «д-к Салют», заездной карман",37.4549511907389,55.8410100240689,2,круглосуточно,"{type=Point, coordinates=[37.4549511907389, 55.8410100240689]}"
793,"Парковка такси по адресу улица Михнеевская, напротив выхода из железнодорожной станции «Бирюлево-Пассажирская»",863965616,Yuzhny'j administrativny'j okrug,rajon Biryulyovo Zapadnoe,улица Михнеевская,"улица Михнеевская, напротив выхода из железнодорожной станции «Бирюлево-Пассажирская»",37.658686,55.582866,3,круглосуточно,"{type=Point, coordinates=[37.658686, 55.582866]}"
794,Парковка такси по адресу улица Каспийская напротив выхода из железнодорожной станции «Царицино»,863965825,Yuzhny'j administrativny'j okrug,rajon Czariczy'no,улица Каспийская напротив выхода из железнодорожной станции «Царицино»,улица Каспийская напротив выхода из железнодорожной станции «Царицино»,37.667482,55.618539,3,круглосуточно,"{type=Point, coordinates=[37.667482, 55.618539]}"
795,"Парковка такси по адресу Жулебинский бульвар, дом 14",889133624,Yugo-Vostochny'j administrativny'j okrug,rajon Vy'xino-Zhulebino,"Жулебинский бульвар, дом 14",,37.8510224819183,55.6983496685692,3,круглосуточно,"{type=Point, coordinates=[37.8510224819183, 55.6983496685692]}"
